2018-05-04,07:00,SE CENTURY BLVD,SE TUALATIN VALLEY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.917366667,45.499075,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-04-22,01:00,NE JACKSON SCHOOL RD,NE BALDWIN DR,Straight Roadway/URBAN MAJOR COLLECTOR,-122.979594444,45.5336277778,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-01-27,15:00,NW CORNELL RD,NW 194TH TER,Intersection/URBAN MINOR ARTERIAL,-122.880911111,45.5357833333,1,5,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-25,01:00,SW PACIFIC HY 99W,SW WATKINS AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.785691667,45.4202944444,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-08-18,00:00,SE OAK ST,SE 12TH AVE,Straight Roadway/URBAN MAJOR COLLECTOR,-122.970761111,45.518675,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-19,14:00,SW NORWOOD RD,SW 76TH AVE,Driveway or Alley/URBAN MAJOR COLLECTOR,-122.749375,45.355725,0,1,0,0,0,1,ODOT,,,,extract-odot.py
2018-12-07,19:00,SW BULL MOUNTAIN RD,SW BENCHVIEW TER,Intersection/URBAN MAJOR COLLECTOR,-122.820480556,45.4154694444,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-09-07,11:00,E BASELINE ST,SW TUALATIN VALLEY HY,Driveway or Alley/URBAN PRINCIPAL ARTERIAL - OTHER,-123.043530556,45.5200694444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-06,18:00,SW GRABEL RD,SW MINTER BRIDGE RD,Intersection/RURAL MINOR ARTERIAL,-122.985408333,45.4801416667,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-01-02,15:00,SW RIVER RD,SW ROSEDALE RD,Straight Roadway/RURAL MINOR ARTERIAL,-122.937791667,45.46065,1,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-30,01:00,PACIFIC HY I-5,NB EXTO PACIFIC HY,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.743997222,45.4239638889,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-15,18:00,SW OUTRIGGER TER,SW WALKER RD,Intersection/URBAN MINOR ARTERIAL,-122.841680556,45.5174388889,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-04,06:00,SW BEAV-TIGARD HY,EB EXTO HY 144 SB C1,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.780619444,45.5059305556,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-13,17:00,TUALATIN VLY HY,PACIFIC AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-123.08435,45.5196722222,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-08-14,20:00,SW JOHNSON ST,SW 185TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.867297222,45.5002361111,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-11,14:00,SW BEAV-TIGARD HY,SB EX TUAL-VLY HY,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.791825,45.4933333333,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-19,13:00,NW PONGRATZ RD,NW TOLKE RD,Straight Roadway/RURAL LOCAL,-123.172711111,45.6798861111,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-20,14:00,NW CORNELIUS PASS RD,NW OLD PASS RD,Grade (vertical curve)/RURAL MINOR ARTERIAL,-122.890141667,45.5708444444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-11,14:00,SW SCHOLLS FERRY RD,SW NORTH DAKOTA ST,Driveway or Alley/URBAN PRINCIPAL ARTERIAL - OTHER,-122.802930556,45.4438833333,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-02-19,18:00,NW ROCK CREEK BLVD,NW TUMALO CT,Straight Roadway/URBAN MAJOR COLLECTOR,-122.893161111,45.5538083333,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-06,02:00,NE CORNELL RD,NE 21ST AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.960730556,45.5306777778,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-30,22:00,SW BEAV-HILLSDALE HY,SW GRIFFITH DR,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.797183333,45.4865583333,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-07-28,02:00,SW FARMINGTON RD,SW MURRAY BLVD,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.827175,45.4856972222,1,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-11,11:00,SW NORTH DAKOTA ST,SW SCHOLLS FERRY RD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.805358333,45.4436833333,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-02-06,20:00,SW DIXON MILL RD,SW JARED DR,Grade (vertical curve)/RURAL MAJOR COLLECTOR,-123.086972222,45.4359666667,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-20,08:00,SW MURRAY BLVD,SW WALKER RD,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.822186111,45.5106,1,0,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-17,19:00,SW TUALATIN VALLEY HY,SW 341ST AVE,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-123.027908333,45.5199805556,1,5,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-02,21:00,SW SULLIVAN LN,SW 170TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.851991667,45.50955,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-01-11,07:00,NE CORNELIUS PASS RD,NE WALKER RD,Intersection/URBAN MINOR ARTERIAL,-122.900233333,45.53795,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-31,12:00,NE CORNELL RD,NE RAY CIR,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.920913889,45.5338166667,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-09,15:00,US 26,MP 45.41,Intersection/RURAL PRINCIPAL ARTERIAL - OTHER,-123.197486111,45.6830777778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-22,07:00,OR 47,MP 25.15,Straight Roadway/RURAL MINOR ARTERIAL,-123.140916667,45.4414361111,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-22,22:00,PACIFIC HY I-5,NB EF NYBERG ST C3,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.750866667,45.3864861111,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-10,13:00,SW ATLANTA ST,SW DARTMOUTH ST,Driveway or Alley/URBAN MAJOR COLLECTOR,-122.756072222,45.4356805556,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-16,08:00,E BASELINE ST,N 11TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.058258333,45.5200472222,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-01,17:00,NW COPELAND ST,NW 87TH TER,Intersection/URBAN LOCAL,-122.766133333,45.5240111111,0,1,0,0,0,1,ODOT,,,,extract-odot.py
2018-09-03,13:00,NW JARRELL RD,NW MASON HILL RD,Intersection/RURAL LOCAL,-122.946152778,45.6387,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-28,16:00,219,MP 13.19,Grade (vertical curve)/RURAL MINOR ARTERIAL,-122.957025,45.3648777778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-19,16:00,SW HALL BLVD,SW PACIFIC HY 99W,Straight Roadway/URBAN MINOR ARTERIAL,-122.764916667,45.4343333333,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-12-11,16:00,NW 229TH AVE,NE VININGS WY,Straight Roadway/URBAN MAJOR COLLECTOR,-122.911838889,45.5356444444,1,1,1,0,0,0,ODOT,,,,extract-odot.py
2018-09-28,16:00,NW JACKSON SCHOOL RD,NW WEST UNION RD,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.972327778,45.5641888889,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-20,09:00,OR 99W,MP 19.84,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.905044444,45.3173861111,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-20,13:00,SW BEAV-HILLSDALE HY,SB EF BEAV-HLLSD C1,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.793730556,45.4865361111,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-17,07:00,NW BETHANY BLVD,NW WEST UNION RD,Intersection/URBAN MINOR ARTERIAL,-122.838788889,45.5443444444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-02-12,19:00,SW CORNELIUS PASS RD,SE TUALATIN VALLEY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.902202778,45.4975083333,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-13,13:00,NW CORNELIUS PASS RD,NW OLD CORNELIUS PASS,Intersection/RURAL MINOR ARTERIAL,-122.872813889,45.5817777778,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-01,22:00,OR 219,MP 5.54,Intersection/RURAL MINOR ARTERIAL,-122.984569444,45.4418611111,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-26,17:00,SW GRABHORN RD,SW TILE FLAT RD,Curve (horizontal curve)/URBAN MAJOR COLLECTOR,-122.884905556,45.4408555556,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-04-19,16:00,SW PACIFIC HY 99W,SW 116TH AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.797072222,45.4043722222,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-01-06,12:00,SW GARDEN PL,SW PACIFIC HY 99W,Driveway or Alley/URBAN LOCAL,-122.762505556,45.4327722222,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-31,19:00,NW MURRAY BLVD,NW MILL CREEK DR,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-122.815825,45.52095,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-12,16:00,NE CORNELL RD,NE BROOKWOOD PKY,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-122.93935,45.5324111111,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-29,20:00,OR 8,MP 14.71,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-123.019036111,45.5199777778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-11,16:00,NW GORDON RD,NW ZION CHURCH RD,Intersection/RURAL MINOR ARTERIAL,-123.021658333,45.5735,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-13,12:00,SW OLD SCHOLLS FERRY R,SW SCHOLLS FERRY RD,Intersection/URBAN MINOR ARTERIAL,-122.763569444,45.4784722222,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-29,21:00,OR 219,MP 4.38,Straight Roadway/RURAL MINOR ARTERIAL,-122.991488889,45.4573472222,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-01,12:00,NW CORNELL RD,NW EVERGREEN PKY,Intersection/URBAN MINOR ARTERIAL,-122.861622222,45.5346611111,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-03,04:00,OR 219,MP 3.84,Intersection/RURAL MINOR ARTERIAL,-122.992672222,45.4649694444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-29,15:00,SW ALLEN BLVD,SW ALGER AVE,Intersection/URBAN MINOR ARTERIAL,-122.7965,45.4765694444,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-01,11:00,PACIFIC HY I-5,SB EX L BOONES F C4,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.746644444,45.3980805556,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-01-12,17:00,219,MP 3.84,Intersection/RURAL MINOR ARTERIAL,-122.992672222,45.4649694444,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-14,10:00,SW BANY RD,SW 170TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.851780556,45.4669444444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-21,15:00,SW BEAV-TIGARD HY,SB EXTO WALKER RD C1,Curve (horizontal curve)/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.788302778,45.5012222222,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-02,13:00,SW CASCADE AVE,SW SCHOLLS FERRY RD,Curve (horizontal curve)/URBAN MAJOR COLLECTOR,-122.785766667,45.4494527778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-10,22:00,OR 99W,MP 12.0,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.798944444,45.3969083333,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-04-03,14:00,NE BUTLER ST,NW CORNELIUS PASS RD,Driveway or Alley/URBAN MAJOR COLLECTOR,-122.902458333,45.5372638889,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-10-16,01:00,SW GLEN OAK PL,SW SCHOLLS FERRY RD,Intersection/RURAL MINOR ARTERIAL,-122.880716667,45.4222277778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-09-05,20:00,SW BULL MOUNTAIN RD,SW ROY ROGERS RD,Straight Roadway/URBAN MAJOR COLLECTOR,-122.849197222,45.4148583333,1,0,0,0,0,0,ODOT,,,,extract-odot.py
2018-09-22,21:00,SW LONGACRE ST,SW 185TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.867494444,45.5113194444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-11,14:00,SW BASELINE ST,SW 17TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.007558333,45.5199277778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-01-16,07:00,SUNSET HWY,EB EF 185TH SB C3,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.863966667,45.5404277778,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-23,19:00,SW PACIFIC HY 99W,SW WALNUT PL,Driveway or Alley/URBAN PRINCIPAL ARTERIAL - OTHER,-122.779175,45.4263222222,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-16,13:00,SW 92ND AVE,SW BROOKS BEND LN,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.771119444,45.468325,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-17,15:00,PACIFIC HY I-5,SB EX NYBERG ST C4,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.751277778,45.3864416667,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-09,16:00,SUNSET HWY,WB EXTO CEDAR HILLS,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.784080556,45.5104611111,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-26,07:00,NW AIRPORT RD,NE BROOKWOOD PKY,Intersection/URBAN MINOR ARTERIAL,-122.937147222,45.5428833333,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-02,08:00,SW MENLO DR,SW 6TH ST,Intersection/URBAN MAJOR COLLECTOR,-122.817063889,45.483,0,1,0,0,0,1,ODOT,,,,extract-odot.py
2018-12-21,17:00,SW BEAV-HILLSDALE HY,SW 96TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.775836111,45.4865333333,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-25,22:00,SW FINNIGAN HILL RD,SW MANNA DR,Curve (horizontal curve)/RURAL LOCAL,-123.007947222,45.3834583333,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-06-25,01:00,SW BARNES RD,SW VIEWMONT DR,Curve (horizontal curve)/URBAN MINOR ARTERIAL,-122.747911111,45.5160111111,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-14,16:00,SW FARMINGTON RD,SW KINNAMAN RD,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.856161111,45.4804111111,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-23,22:00,US 26,MP 42.93,Grade (vertical curve)/RURAL PRINCIPAL ARTERIAL - OTHER,-123.231491667,45.7081416667,3,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-03,17:00,SW BOONES FERRY RD,SW IOWA DR,Intersection/URBAN MINOR ARTERIAL,-122.774766667,45.3555055556,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-31,22:00,SW CANYON RD,SW 73RD AVE,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER,-122.752041667,45.5017861111,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-04-18,17:00,PACIFIC HY I-5,NB EX L BOONES F C1,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.748733333,45.3921444444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-09-15,09:00,OR 219,MP 6.21,Curve (horizontal curve)/RURAL MINOR ARTERIAL,-122.974191667,45.4354,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-09-12,13:00,SW CEDAR HILLS BLVD,SW GEM LN,Straight Roadway/URBAN MINOR ARTERIAL,-122.806536111,45.5002555556,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-04-16,05:00,SW CEDAR HILLS BLVD,SW TUALATIN VALLEY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.810772222,45.4882611111,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-18,13:00,NW EVERGREEN PKY,NW STUCKI AVE,Intersection/URBAN MINOR ARTERIAL,-122.874272222,45.5406388889,0,5,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-22,00:00,NW CORNELIUS PASS RD,NW EVERGREEN PKY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.899858333,45.54635,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-02-06,23:00,NW HORNECKER RD,NW SUSBAUER RD,Curve (horizontal curve)/RURAL MAJOR COLLECTOR,-123.028222222,45.5443027778,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-14,09:00,NW CORNELIUS PASS RD,NW OLD CORNELIUS PASS,Intersection/RURAL MINOR ARTERIAL,-122.872813889,45.5817777778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-15,15:00,MAIN ST,1ST AVE,Intersection/URBAN MINOR ARTERIAL,-122.989769444,45.522675,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-08-29,07:00,OR 10,MP 6.49,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.870408333,45.4735666667,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-11,09:00,SW WALKER RD,SW ECOLE AVE,Driveway or Alley/URBAN MINOR ARTERIAL,-122.816644444,45.50565,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-12-30,17:00,SE TUALATIN VALLEY HY,SE 44TH AVE,Straight Roadway/URBAN PRINCIPAL ARTERIAL - OTHER,-122.938186111,45.5012055556,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-08-05,01:00,SW GOLF COURSE RD,SW LAFOLLETT RD,Curve (horizontal curve)/RURAL MINOR ARTERIAL,-123.050694444,45.5019361111,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-24,21:00,SW WEST SHORE DR,SW LEE RD,Grade (vertical curve)/RURAL MAJOR COLLECTOR,-123.223547222,45.4708916667,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-07,16:00,WB EXTO CORNELL,SUNSET HWY,Grade (vertical curve)/URBAN PRINCIPAL ARTERIAL - OTHER FREEWAYS AND EXP,-122.834613889,45.5297416667,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-26,19:00,SE RIVER RD,SE 24TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.957572222,45.5019,0,3,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-16,17:00,NW EVERGREEN RD,NE 15TH AVE,Intersection/URBAN MINOR ARTERIAL,-122.966511111,45.5501944444,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-08,16:00,NE BUTLER ST,NE 60TH PL,Intersection/URBAN MAJOR COLLECTOR,-122.919591667,45.5381277778,1,0,1,0,0,0,ODOT,,,,extract-odot.py
2018-11-20,17:00,NW CORNELIUS PASS RD,NE WALBRIDGE ST,Straight Roadway/URBAN MINOR ARTERIAL,-122.899622222,45.5341388889,0,6,0,0,0,0,ODOT,,,,extract-odot.py
2018-10-31,11:00,SW GAARDE ST,SW PACIFIC HY 99W,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.787313889,45.4186694444,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-14,12:00,SW SCHOLLS FERRY RD,SW TEUFEL HILL AVE,Curve (horizontal curve)/RURAL MINOR ARTERIAL,-122.886516667,45.4187,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-07-12,05:00,SW 175TH AVE,SW BARROWS RD,Driveway or Alley/URBAN MINOR ARTERIAL,-122.856827778,45.4315361111,0,1,0,0,0,1,ODOT,,,,extract-odot.py
2018-08-01,14:00,PACIFIC HY I-5,SB EF U BOONES F C5,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.744894444,45.4027555556,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-15,18:00,SW BASELINE ST,SW 17TH AVE,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-123.007558333,45.519925,0,2,0,0,0,0,ODOT,,,,extract-odot.py
2018-02-07,06:00,SW LOMBARD AVE,SW ALLEN BLVD,Straight Roadway/URBAN MAJOR COLLECTOR,-122.800286111,45.4767611111,0,1,0,1,0,0,ODOT,,,,extract-odot.py
2018-07-20,12:00,PACIFIC AVE,LAUREL ST,Driveway or Alley/URBAN MINOR ARTERIAL,-123.093069444,45.520175,0,1,0,0,0,1,ODOT,,,,extract-odot.py
2018-12-22,18:00,SW PINE ST,SW 82ND AVE,Intersection/URBAN LOCAL,-122.761438889,45.4432027778,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-03-23,15:00,NW HELVETIA RD,NW SCHAFF RD,Intersection/URBAN MINOR ARTERIAL,-122.924555556,45.5695027778,0,4,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-11,19:00,I-5,MP 287.06,Straight Roadway/URBAN PRINCIPAL ARTERIAL - INTERSTATE,-122.766375,45.3485638889,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-11-23,11:00,SE CENTURY BLVD,SE TUALATIN VALLEY HY,Intersection/URBAN PRINCIPAL ARTERIAL - OTHER,-122.917366667,45.499075,0,1,0,0,0,0,ODOT,,,,extract-odot.py
2018-05-21,18:00,SW KINNAMAN RD,SW 198TH AVE,Intersection/URBAN MAJOR COLLECTOR,-122.881397222,45.4897277778,0,2,0,0,0,0,ODOT,,,,extract-odot.py
